seq	abundance	similarity
SRR3085698.31369	1	3665
SRR3085689.70003	1	184
SRR3085688.98856	1	1048
SRR3085699.61614	1	1
SRR3085692.217543	1	44
SRR3085689.105589	1	4
SRR3085692.247914	1	6
SRR3085690.168453	1	14
SRR3085694.66699	1	24
SRR3085692.203638	1	3
SRR3085689.52182	1	434
SRR3085698.2827	1	12
SRR3085701.63639	1	47
SRR3085701.54099	1	222
SRR3085692.158061	1	0
SRR3085690.110010	1	2
SRR3085690.1441	1	6
SRR3085694.104011	1	28
SRR3085697.119786	1	40
SRR3085701.2174	1	57
SRR3085701.89325	1	3705
SRR3085698.102828	1	11
SRR3085696.177528	1	4235
SRR3085694.66	1190	30
SRR3085696.163144	10	4584
SRR3085698.167135	1	65
SRR3085693.121907	1	2
SRR3085691.96813	10	848
SRR3085690.68648	1	0
SRR3085690.161349	7	51
SRR3085701.88517	1	687
SRR3085689.196142	1	156
SRR3085688.1055	2	2
SRR3085692.205256	1	4575
SRR3085698.154584	1	6
SRR3085698.145435	1	138
SRR3085696.113640	43	324
SRR3085700.13991	1	221
SRR3085688.43844	1	361
SRR3085692.70689	1	15
SRR3085690.70843	1	0
SRR3085701.17945	1	4
SRR3085689.146438	2	16
SRR3085694.76832	3	33
SRR3085700.54244	1	243
SRR3085689.222679	1	210
SRR3085689.28507	1	183
SRR3085695.51062	1	0
SRR3085692.63338	1	50
SRR3085695.9412	1	1
SRR3085701.138705	3	2
SRR3085690.19590	1	189
SRR3085690.191406	1	44
SRR3085696.134383	1	0
SRR3085695.54691	1	78
SRR3085693.12371	1	27
SRR3085691.156130	1	48
SRR3085696.51808	1	61
SRR3085692.171470	1	1
SRR3085692.81503	1	0
SRR3085692.252722	1	677
SRR3085700.16993	1	85
SRR3085696.30367	1	10
SRR3085692.66486	1	0
SRR3085692.87507	3	1
SRR3085696.21412	1	14
SRR3085698.132741	1	43
SRR3085689.222260	1	0
SRR3085694.60258	1	7
SRR3085697.109433	1	0
SRR3085688.12097	1	2709
SRR3085691.129749	1	112
SRR3085700.27899	1	40
SRR3085697.1832	3	32
SRR3085689.130368	1	0
SRR3085697.64601	1	26
SRR3085691.69785	1	292
SRR3085694.81004	1	29
SRR3085698.53006	1	0
SRR3085695.96714	1	42
SRR3085701.154795	1	1
SRR3085693.79163	1	299
SRR3085701.41119	1	273
SRR3085689.187567	1	14
SRR3085693.61306	1	1
SRR3085694.153804	1	226
SRR3085689.16992	2	687
SRR3085690.179508	1	0
SRR3085701.156790	1	1085
SRR3085699.41359	1	2
SRR3085692.190645	1	1435
SRR3085697.115425	1	475
SRR3085689.111839	1	3527
SRR3085689.30368	1	0
SRR3085688.31174	1	17
SRR3085694.112854	1	189
SRR3085690.20656	1	6
SRR3085689.193089	1	385
SRR3085691.36120	1	18
SRR3085692.172158	1	317
SRR3085697.7898	1	26
SRR3085700.46384	1	229
SRR3085698.721	1	85
SRR3085690.130425	107	216
SRR3085697.64	5274	342
SRR3085689.23511	1	116
SRR3085690.209196	1	55
SRR3085689.2455	1	0
SRR3085698.73336	1	4
SRR3085701.125045	1	1
SRR3085692.153073	1	17
SRR3085690.20868	1	484
SRR3085697.31196	1	43
SRR3085696.18389	1	293
SRR3085695.91786	164	10
SRR3085688.33385	1	3838
SRR3085693.51980	1	6
SRR3085697.96015	2	87
SRR3085691.4575	1	47
SRR3085700.41046	1	568
SRR3085688.12401	1	924
SRR3085700.91067	1	1
SRR3085694.140450	1	6
SRR3085696.44821	1	276
SRR3085689.98541	29	4
SRR3085689.68816	1	0
SRR3085697.115570	1	96
SRR3085692.39837	1	41
SRR3085698.66608	1	32
SRR3085697.129240	1	12
SRR3085690.44848	1	712
SRR3085701.96519	1	111
SRR3085701.130	1	351
SRR3085697.58529	1	622
SRR3085691.138886	1	0
SRR3085700.76413	1	187
SRR3085692.178798	1	0
SRR3085697.129324	32	4584
SRR3085692.76939	1	0
SRR3085688.65404	1	22
SRR3085689.131868	1	0
SRR3085692.242385	3	3
SRR3085689.85692	1	0
SRR3085693.116489	1	203
SRR3085699.76442	1	78
SRR3085698.163666	1	147
SRR3085688.81324	1	189
SRR3085694.3126	1	1
SRR3085688.92020	1	21
SRR3085689.205461	1	0
SRR3085691.149314	1	58
SRR3085693.124673	1	26
SRR3085695.37623	23	6
SRR3085694.59393	1	12
SRR3085696.190283	1	1
SRR3085699.3869	14	0
SRR3085689.136302	1	146
SRR3085693.82528	1	396
SRR3085697.60855	1	4
SRR3085688.67810	1	79
SRR3085696.96311	1	47
SRR3085693.62296	1	14
SRR3085697.45015	1	48
SRR3085693.84651	1	3
SRR3085698.53323	1	2236
SRR3085693.61169	1	14
SRR3085697.127263	1	39
SRR3085697.35818	1	56
SRR3085699.37900	1	35
SRR3085692.146039	3	15
SRR3085691.72981	1	21
SRR3085689.89671	1	62
SRR3085689.107261	1	1
SRR3085694.5294	1	196
SRR3085692.264620	1	4037
SRR3085692.121161	1	1
SRR3085689.13842	1	38
SRR3085689.167044	1	0
SRR3085693.132081	1	8
SRR3085692.93615	1	33
SRR3085691.128208	2	262
SRR3085698.127784	1	121
SRR3085693.11150	1	7
SRR3085690.121914	2	473
SRR3085694.146720	1	88
SRR3085697.88949	5	16
SRR3085688.89609	1	41
SRR3085701.107429	1	1
SRR3085691.35104	1	2387
SRR3085697.5582	1	173
SRR3085701.127868	1	2
SRR3085701.126445	1	3559
SRR3085688.28741	1	372
SRR3085697.72802	1	34
SRR3085690.182688	1	609
SRR3085701.59626	8	0
SRR3085692.176816	1	0
SRR3085691.3055	1	9
SRR3085695.114304	4	0
SRR3085689.205053	1	0
SRR3085694.79716	1	0
SRR3085692.30914	1	1
SRR3085691.55526	4	64
SRR3085695.81179	1	0
SRR3085698.112915	1	552
SRR3085690.151314	1	5
SRR3085698.24223	1	159
SRR3085695.100626	1	108
SRR3085692.300295	1	69
SRR3085692.177035	1	23
SRR3085698.181435	1	40
SRR3085694.117565	1	7
SRR3085694.8397	1	0
SRR3085690.184743	1	492
SRR3085698.113197	1	338
SRR3085693.66824	1	134
SRR3085700.17868	1	37
SRR3085692.219873	2	0
SRR3085690.27361	2	1
SRR3085691.4370	1	95
SRR3085694.142892	1	4
SRR3085694.144489	1	14
SRR3085696.5985	1	490
SRR3085692.278070	1	0
SRR3085689.158098	1	3694
SRR3085692.13595	1	3121
SRR3085690.7007	1	296
SRR3085698.142008	1	34
SRR3085699.62504	1	158
SRR3085693.13875	1	15
SRR3085696.131890	1	1
SRR3085696.49396	1	31
SRR3085699.30330	1	180
SRR3085701.10262	1	339
SRR3085692.115802	1	0
SRR3085689.229988	1	43
SRR3085698.161641	1	0
SRR3085688.110429	1	5
SRR3085689.234090	1	51
SRR3085689.85813	1	0
SRR3085700.19221	1	2
SRR3085688.65630	1	190
SRR3085693.28702	1	0
SRR3085697.65872	1	5
SRR3085690.118155	1	0
SRR3085688.6338	1	0
SRR3085695.13186	1	3
SRR3085698.34938	1	345
SRR3085698.164190	1	100
SRR3085700.53878	2	1
SRR3085700.87045	1	4
SRR3085691.155297	1	49
SRR3085694.10485	1	252
SRR3085690.65367	1	0
SRR3085692.48871	1	505
SRR3085692.174276	2	4
SRR3085692.61614	1	3
SRR3085689.161010	1	0
SRR3085696.136909	1	100
SRR3085696.13037	1	0
SRR3085700.19626	1	75
SRR3085697.92594	1	35
SRR3085696.123897	1	88
SRR3085695.92072	1	4636
SRR3085696.191185	1	3014
SRR3085694.34730	1	50
SRR3085689.126885	1	327
SRR3085701.6496	1	2963
SRR3085701.79463	1	2
SRR3085691.97601	1	424
SRR3085689.233625	2	0
SRR3085696.180792	4	215
SRR3085693.23679	1	3
SRR3085688.1376	1	0
SRR3085693.69115	1	3671
SRR3085690.202963	1	0
SRR3085698.2470	4	2
SRR3085692.112247	1	454
SRR3085694.13116	1	21
SRR3085690.162649	1	4118
SRR3085701.41696	1	2549
SRR3085692.239066	2	1
SRR3085694.82702	1	3688
SRR3085694.33225	1	1041
SRR3085694.27269	2	1
SRR3085700.127431	1	756
SRR3085692.542	15	704
SRR3085694.124244	1	1
SRR3085691.20780	1	62
SRR3085697.49990	1	160
SRR3085692.197585	1	710
SRR3085698.107723	1	192
SRR3085695.40824	1	101
SRR3085696.116600	8	2804
SRR3085690.94041	1	2596
SRR3085695.46325	2	2
SRR3085692.220622	1	20
SRR3085694.58593	4	5
SRR3085695.54869	1	230
SRR3085698.52753	1	0
SRR3085693.104612	1	4
SRR3085701.33545	1	4
SRR3085701.7340	1	112
SRR3085691.148455	1	27
SRR3085696.91895	1	7
SRR3085691.137602	1	204
SRR3085689.248637	1	3
SRR3085701.48782	1	0
SRR3085695.79332	1	4074
SRR3085692.204777	2	70
SRR3085695.29267	1	0
SRR3085696.82938	1	5
SRR3085692.263376	1	230
SRR3085701.120035	1	44
SRR3085698.74320	6	9
SRR3085692.248126	1	265
SRR3085691.149808	1	0
SRR3085690.33175	1	4
SRR3085690.84487	1	11
SRR3085692.129997	1	8
SRR3085694.124556	1	13
SRR3085700.51553	1	6
SRR3085694.55545	1	164
SRR3085694.135448	1	0
SRR3085695.103524	1	12
SRR3085696.189322	1	2990
SRR3085694.37985	2	0
SRR3085695.65252	1	409
SRR3085693.56632	1	3505
SRR3085694.72785	1	5
SRR3085689.163114	1	0
SRR3085694.7386	1	2554
SRR3085701.115945	1	0
SRR3085690.100963	1	48
SRR3085696.186621	1	493
SRR3085698.141911	1	0
SRR3085692.173697	1	22
SRR3085691.155865	1	94
SRR3085698.155829	1	277
SRR3085694.92000	1	7
SRR3085701.120510	1	1
SRR3085691.39828	1	282
SRR3085701.81631	1	14
SRR3085689.178665	1	71
SRR3085692.3908	1	1
SRR3085696.98768	9	262
SRR3085692.178018	1	0
SRR3085697.106306	1	169
SRR3085692.187883	1	58
SRR3085695.117090	1	7
SRR3085688.63297	1	1
SRR3085689.13079	1	66
SRR3085697.74160	1	67
SRR3085696.26941	1	1584
SRR3085695.44707	1	164
SRR3085700.91518	2	34
SRR3085700.89902	1	358
SRR3085698.160424	1	661
SRR3085689.64374	1	0
SRR3085689.177304	1	199
SRR3085696.15406	1	598
SRR3085696.90824	1	29
SRR3085688.28707	1	570
SRR3085688.37664	1	4079
SRR3085701.89950	1	0
SRR3085701.36674	1	0
SRR3085694.2998	1	29
SRR3085700.18991	9	86
SRR3085692.43535	3	5
SRR3085691.37729	1	0
SRR3085691.135505	1	3
SRR3085697.47869	1	135
SRR3085691.97161	1	1
SRR3085692.23306	1	2642
SRR3085698.101809	1	5
SRR3085692.55883	1	63
SRR3085689.216240	1	94
SRR3085688.45061	1	711
SRR3085700.65763	1	14
SRR3085692.280983	1	33
SRR3085697.72204	1	223
SRR3085697.83708	1	0
SRR3085689.32953	1	269
SRR3085698.64503	2	12
SRR3085689.105638	1	0
SRR3085692.18368	1	331
SRR3085689.114546	1	32
SRR3085688.21058	1	2564
SRR3085689.3411	1	0
SRR3085692.160578	2	32
SRR3085699.47941	1	1027
SRR3085690.21492	1	61
SRR3085697.16424	1	42
SRR3085696.192346	1	4
SRR3085692.44865	1	454
SRR3085690.207302	1	564
SRR3085698.133722	1	0
SRR3085690.187924	2	19
SRR3085689.227478	1	74
SRR3085700.128045	1	254
SRR3085694.29825	1	1
SRR3085689.84118	1	224
SRR3085701.21227	1	262
SRR3085688.28069	2	12
SRR3085690.185685	1	98
SRR3085690.124222	1	12
SRR3085693.38247	1	0
SRR3085691.59851	1	0
SRR3085688.94772	1	1
SRR3085689.26615	1	560
SRR3085700.39099	1	30
SRR3085700.73028	1	13
SRR3085695.117384	1	260
SRR3085701.111401	1	38
SRR3085701.124828	1	2557
SRR3085689.32805	1	1097
SRR3085698.72906	1	372
SRR3085693.54271	1	8
SRR3085689.46800	1	253
SRR3085692.33160	1	517
SRR3085689.127263	1	3670
SRR3085699.4914	1	87
SRR3085689.190273	1	235
SRR3085692.153661	1	1
SRR3085688.20730	4	982
SRR3085689.228249	1	428
SRR3085699.9380	1	707
SRR3085696.170211	1	0
SRR3085692.14745	1	400
SRR3085700.75636	1	3
SRR3085697.49387	1	1
SRR3085696.178808	1	0
SRR3085694.77572	1	3
SRR3085699.29746	1	45
SRR3085690.27724	1	163
SRR3085696.148925	1	0
SRR3085696.141720	1	209
SRR3085694.57131	1	1
SRR3085701.94558	2	0
SRR3085694.85109	1	5
SRR3085689.17716	1	13
SRR3085695.79204	1	23
SRR3085696.71974	1	1
SRR3085698.79854	1	1188
SRR3085701.80457	1	3
SRR3085694.107682	1	23
SRR3085700.94431	1	81
SRR3085694.131045	1	0
SRR3085700.26354	1	950
SRR3085694.50889	1	0
SRR3085699.7246	1	1684
SRR3085688.22616	1	8
SRR3085694.83098	1	2521
SRR3085690.87902	1	1
SRR3085690.135192	1	0
SRR3085694.34050	1	0
SRR3085696.38734	1	26
SRR3085690.69138	1	0
SRR3085690.123374	1	246
SRR3085693.38971	1	2729
SRR3085701.40790	1	0
SRR3085699.42736	1	293
SRR3085699.6891	1	58
SRR3085696.32924	1	4588
SRR3085688.34141	1	0
SRR3085698.117668	1	2
SRR3085699.56892	1	3
SRR3085693.102173	1	239
SRR3085697.40020	1	0
SRR3085689.149084	1	9
SRR3085694.68615	1	0
SRR3085697.18413	1	2
SRR3085694.87446	1	0
SRR3085696.106384	1	0
SRR3085689.20824	1	718
SRR3085694.50113	1	704
SRR3085689.48264	1322	96
SRR3085696.136728	1	4114
SRR3085689.182141	1	8
SRR3085692.258383	1	4
SRR3085695.16253	1	0
SRR3085698.177494	1	20
SRR3085688.107282	1	7
SRR3085688.98237	24	0
SRR3085695.56836	1	181
SRR3085689.244689	1	13
SRR3085695.4820	1	15
SRR3085693.117958	1	8
SRR3085692.254662	1	8
SRR3085691.109639	1	18
SRR3085689.49427	1	437
SRR3085690.144953	1	0
SRR3085689.239746	1	57
SRR3085696.57066	10	676
SRR3085688.29101	1	1
SRR3085693.16338	1	0
SRR3085690.178438	1	574
SRR3085689.134734	1	3
SRR3085689.165152	1	65
SRR3085689.13081	1	1
SRR3085688.93985	1	0
SRR3085692.111323	1	10
SRR3085689.236495	14	5
SRR3085694.66101	1	67
SRR3085693.59154	1	152
SRR3085690.216502	8	409
SRR3085693.48976	1	25
SRR3085694.124087	1	2
SRR3085694.112658	1	0
SRR3085701.109098	9	3
SRR3085701.113757	1	365
SRR3085692.79966	2	1
SRR3085689.243134	1	52
SRR3085696.40071	1	17
SRR3085698.150737	1	154
SRR3085692.4060	1	4
SRR3085700.4941	1	4
SRR3085693.70599	1	179
SRR3085698.120248	1	62
SRR3085688.70829	1	452
SRR3085692.38477	1	1
SRR3085698.134900	1	3709
SRR3085690.183263	1	0
SRR3085697.23820	1	0
SRR3085690.49850	1	157
SRR3085692.129742	1	14
SRR3085696.28379	1	15
SRR3085692.138907	1	91
SRR3085690.184937	1	20
SRR3085691.12877	1	89
SRR3085692.163458	16	8
SRR3085700.7177	1	0
SRR3085692.128393	1	0
SRR3085691.82683	1	170
SRR3085701.77262	1	3689
SRR3085694.134825	3	517
SRR3085690.64577	1	0
SRR3085690.156560	1	4581
SRR3085700.111943	1	3
SRR3085689.190452	1	0
SRR3085697.50076	1	79
SRR3085694.4473	1	83
SRR3085691.35570	1	2
SRR3085700.48882	1	9
SRR3085689.138128	2	1
SRR3085689.93891	1	1
SRR3085689.134834	3	5
SRR3085689.122508	1	430
SRR3085692.167173	1	0
SRR3085700.114980	8	0
SRR3085696.66262	1	58
SRR3085692.123064	1	4
SRR3085696.142797	1	5
SRR3085696.103466	1	33
SRR3085700.44216	1	3547
SRR3085692.77665	1	4059
SRR3085691.93241	1	438
SRR3085689.38899	1	9
SRR3085696.57880	1	54
SRR3085693.74500	1	558
SRR3085690.12215	1	44
SRR3085696.32399	1	3
SRR3085694.4580	1	7
SRR3085697.108294	1	52
SRR3085690.174471	1	4049
SRR3085691.157643	1	386
SRR3085694.1149	18	3
SRR3085689.14176	1	17
SRR3085693.40151	1	0
SRR3085698.135991	1	0
SRR3085698.144287	1	191
SRR3085692.163263	1	308
SRR3085692.132827	1	12
SRR3085690.115010	4	197
SRR3085692.103302	1	3
SRR3085696.128035	1	735
SRR3085688.101434	1	336
SRR3085698.159584	1	331
SRR3085692.180639	1	3
SRR3085700.7929	4	0
SRR3085692.95446	1	0
SRR3085698.167532	1	0
SRR3085693.121942	1	70
SRR3085692.139066	1	7
SRR3085689.40617	1	428
SRR3085688.99000	1	50
SRR3085701.117899	1	276
SRR3085698.185541	1	10
SRR3085688.45833	23	4644
SRR3085695.59959	1	13
SRR3085697.31220	1	2
SRR3085692.138611	1	24
SRR3085691.36457	1	0
SRR3085693.52725	1	143
SRR3085692.232995	1	148
SRR3085689.231383	3	0
SRR3085698.82902	1	2
SRR3085701.49391	1	236
SRR3085688.84618	1	4
SRR3085700.61585	1	7
SRR3085700.81746	1	189
SRR3085692.291194	1	4037
SRR3085689.217782	1	24
SRR3085690.213886	1	623
SRR3085688.100594	1	50
SRR3085689.74354	1	0
SRR3085691.11864	1	299
SRR3085694.26936	7	1
SRR3085690.27531	1	41
SRR3085693.74601	1	326
SRR3085690.52266	1	1
SRR3085694.47533	1	29
SRR3085696.71654	1	0
SRR3085694.44534	1	0
SRR3085691.140381	1	11
SRR3085689.80876	1	0
SRR3085697.11150	1	2
SRR3085689.71518	1	2
SRR3085694.130068	1	16
SRR3085690.29070	1	4009
SRR3085697.122472	1	111
SRR3085693.52166	1	1
SRR3085692.120371	1	33
SRR3085700.75990	1	52
SRR3085689.9526	1	3
SRR3085690.151344	1	388
SRR3085694.131565	5	142
SRR3085689.81660	1	12
SRR3085694.40502	2	4
SRR3085692.285193	1	1
SRR3085694.39334	3	4
SRR3085692.175491	1	0
SRR3085688.74603	1	25
SRR3085691.161341	1	8
SRR3085697.60877	1	234
SRR3085693.54896	1	157
SRR3085692.187383	1	11
SRR3085698.37122	1	192
SRR3085694.124815	1	0
SRR3085697.11833	1	2
SRR3085693.96461	3	0
SRR3085701.23207	1	39
SRR3085693.100558	1	274
SRR3085689.12715	1	53
SRR3085692.78959	1	52
SRR3085698.5555	1	2
SRR3085689.6038	64	587
SRR3085689.23406	1	280
SRR3085690.146749	2	3
SRR3085693.109151	1	58
SRR3085694.69936	1	0
SRR3085693.72866	1	38
SRR3085700.119506	1	0
SRR3085689.199391	2	0
SRR3085698.123460	1	0
SRR3085701.74934	1	2
SRR3085698.130641	1	1
SRR3085693.104413	1	0
SRR3085700.115581	1	61
SRR3085689.11798	1	0
SRR3085693.111636	1	1
SRR3085695.93363	1	205
SRR3085689.68835	1	1491
SRR3085694.147536	1	826
SRR3085690.211587	2	302
SRR3085689.54445	1	1
SRR3085689.130953	1	16
SRR3085692.116510	1	31
SRR3085689.118670	1	3
SRR3085700.95982	1	176
SRR3085698.27566	1	6
SRR3085688.66484	1	1
SRR3085689.81856	1	116
SRR3085690.158515	1	0
SRR3085698.184169	1	96
SRR3085700.4035	1	0
SRR3085700.8368	3	0
SRR3085692.122297	1	447
SRR3085699.41419	1	80
SRR3085692.193241	3	0
SRR3085695.69632	1	377
SRR3085692.149808	1	1
SRR3085691.6578	1	0
SRR3085691.81641	6	253
SRR3085701.106221	1	16
SRR3085690.201500	1	4
SRR3085693.53972	1	0
SRR3085694.56223	1	8
SRR3085692.270606	1	131
SRR3085697.39980	1	8
SRR3085689.240908	1	1
SRR3085698.120838	1	17
SRR3085697.109876	29	758
SRR3085701.22457	1	11
SRR3085700.115210	1	162
SRR3085692.157705	1	12
SRR3085698.99167	1	81
SRR3085692.268305	2	730
SRR3085696.135337	1	3406
SRR3085689.235742	2	3
SRR3085692.30935	2	3
SRR3085689.148964	1	30
SRR3085700.110028	1	122
SRR3085690.32041	1	3903
SRR3085690.180619	207	45
SRR3085694.98877	1	2499
SRR3085697.42903	1	3
SRR3085698.169493	13	106
SRR3085698.122702	1	699
SRR3085689.9431	1	3549
SRR3085689.60396	1	1
SRR3085696.35290	1	62
SRR3085698.142406	1	188
SRR3085689.132897	1	2492
SRR3085694.26030	1	12
SRR3085691.32503	1	587
SRR3085698.99084	1	0
SRR3085692.184915	1	5
SRR3085689.146854	1	23
SRR3085688.46237	1	808
SRR3085694.22941	1	0
SRR3085692.127886	1	545
SRR3085691.110711	1	310
SRR3085692.147382	1	2
SRR3085696.48696	1	4010
SRR3085700.114058	1	10
SRR3085689.53352	2	2720
SRR3085689.193978	1	25
SRR3085700.20743	1	183
SRR3085692.7465	1	5
SRR3085688.74756	1	0
SRR3085701.24493	1	9
SRR3085698.85694	2	69
SRR3085693.10760	1	163
SRR3085692.13934	1	0
SRR3085697.168	1	137
SRR3085688.36930	1	3834
SRR3085701.10498	1	2585
SRR3085691.145379	1	169
SRR3085689.237596	1	22
SRR3085691.88339	1	10
SRR3085692.49165	1	134
SRR3085696.21802	2	17
SRR3085692.160666	1	0
SRR3085692.118178	1	2755
SRR3085691.72999	1	1
SRR3085692.46921	1	603
SRR3085694.13290	1	11
SRR3085692.24121	1	1
SRR3085697.128590	1	0
SRR3085690.18671	1	3124
SRR3085692.290325	1	1
SRR3085697.40551	1	0
SRR3085697.103304	1	12
SRR3085689.3466	1	12
SRR3085692.4889	1	1
SRR3085700.103882	1	9
SRR3085699.8705	8	107
SRR3085689.143216	1	0
SRR3085693.2269	1	1161
SRR3085688.46801	1	1034
SRR3085694.48073	1	49
SRR3085698.9655	1	1074
SRR3085694.145355	1	4
SRR3085692.112778	1	1012
SRR3085696.22406	1	77
SRR3085696.89513	1	68
SRR3085700.114664	1	7
SRR3085692.258215	1	1
SRR3085700.18657	17	54
SRR3085691.9409	1	243
SRR3085699.60450	1	108
SRR3085697.60271	1	66
SRR3085701.137803	1	95
SRR3085693.126511	1	2
SRR3085696.197383	1	0
SRR3085691.162883	1	65
SRR3085701.115027	1	4
SRR3085695.86175	1	9
SRR3085689.52651	1	10
SRR3085701.41986	1	2
SRR3085690.199094	1	114
SRR3085700.122167	1	47
SRR3085699.14606	1	62
SRR3085693.101317	1	46
SRR3085700.109559	1	39
SRR3085692.65048	9	70
SRR3085688.90140	1	0
SRR3085690.154401	1	40
SRR3085692.15538	1	1
SRR3085698.1925	1	128
SRR3085691.77508	1	0
SRR3085696.156984	1	0
SRR3085698.82358	1	38
SRR3085696.156734	1	240
SRR3085692.16825	1	0
SRR3085697.116110	1	0
SRR3085692.191909	1	0
SRR3085697.72095	1	0
SRR3085691.120431	1	2
SRR3085692.35259	1	139
SRR3085700.20939	1	166
SRR3085691.120309	1	66
SRR3085697.75461	1	4576
SRR3085689.216676	1	3
SRR3085694.124753	1	0
SRR3085694.134028	1	41
SRR3085692.286573	1	4
SRR3085698.85401	7	309
SRR3085697.86698	1	0
SRR3085694.17665	1	2
SRR3085692.146547	1	361
SRR3085693.24554	1	105
SRR3085696.186958	1	0
SRR3085690.13799	1	3
SRR3085689.124934	1	1
SRR3085688.23456	1	0
SRR3085689.17644	1	0
SRR3085689.81717	1	2505
SRR3085690.57626	1	61
SRR3085700.45612	1	3
SRR3085691.17947	1	101
SRR3085694.153042	1	238
SRR3085697.103548	1	71
SRR3085696.135417	4	15
SRR3085699.2074	12	522
SRR3085691.146963	1	36
SRR3085689.172649	1	1
SRR3085695.8759	1	580
SRR3085692.266918	1	6
SRR3085700.2368	7	8
SRR3085694.155333	1	55
SRR3085701.154573	1	0
SRR3085700.106717	1	207
SRR3085698.158313	1	35
SRR3085690.127060	1	65
SRR3085690.74241	13	6
SRR3085701.27275	45	13
SRR3085690.91271	1	4616
SRR3085691.111803	1	4608
SRR3085695.99119	1	4
SRR3085698.56371	2	1099
SRR3085698.178988	1	431
SRR3085689.101809	1	2
SRR3085689.202865	1	1832
SRR3085689.134222	1	8
SRR3085694.134465	1	21
SRR3085689.116597	1	385
SRR3085688.24486	1	1090
SRR3085689.13457	1	0
SRR3085698.39958	4	115
SRR3085693.141638	1	85
SRR3085694.89165	1	14
SRR3085699.44822	1	272
SRR3085701.67427	1	0
SRR3085692.134203	39	4
SRR3085693.82361	1	27
SRR3085688.55156	1	5
SRR3085689.184934	2	53
SRR3085694.68169	1	9
SRR3085699.4771	23	1
SRR3085690.60481	1	0
SRR3085700.55971	1	370
SRR3085694.53319	1	715
SRR3085696.16937	6	430
SRR3085694.68005	1	5
SRR3085699.53681	3	19
SRR3085700.74894	1	20
SRR3085691.81430	1	6
SRR3085701.120153	1	183
SRR3085697.77830	1	5
SRR3085697.34022	1	179
SRR3085693.103440	1	188
SRR3085692.217801	1	1
SRR3085692.144575	1	16
SRR3085698.127734	1	2153
SRR3085696.192013	1	1
SRR3085690.56517	1	0
SRR3085697.94622	1	525
SRR3085694.144026	1	0
SRR3085692.200596	1	0
SRR3085691.2130	1	17
SRR3085692.15542	1	0
SRR3085692.150486	1	28
SRR3085689.198747	1	6
SRR3085696.7191	1	288
SRR3085697.42440	3	79
SRR3085697.6771	1	294
SRR3085692.42376	1	6
SRR3085696.21630	1	91
SRR3085692.45865	1	81
SRR3085689.99149	1	1
SRR3085691.24597	1	30
SRR3085690.102948	1	748
SRR3085691.5064	1	45
SRR3085697.74307	1	736
SRR3085698.46635	1	38
SRR3085694.126124	1	75
SRR3085690.188754	2	10
SRR3085690.62933	1	99
SRR3085691.102123	1	2618
SRR3085690.110980	1	66
SRR3085689.120245	1	146
SRR3085693.63685	1	13
SRR3085693.55354	13	1
SRR3085692.177197	2	1
SRR3085695.101022	1	609
SRR3085693.106085	1	2
SRR3085694.38936	1	58
SRR3085692.84775	1	128
SRR3085701.41068	1	93
SRR3085698.136581	1	0
SRR3085698.47210	1	242
SRR3085689.205379	1	3
SRR3085701.135993	1	176
SRR3085689.206051	1	12
SRR3085694.66003	1	17
SRR3085689.234657	1	14
SRR3085696.43044	1	377
SRR3085700.58974	1	23
SRR3085692.84295	1	4582
SRR3085693.31439	1	2
SRR3085692.141364	1	1039
SRR3085701.124488	1	0
SRR3085688.69275	1	0
SRR3085689.165376	1	6
SRR3085691.157565	1	0
SRR3085690.75491	1	10
SRR3085690.92731	1	631
SRR3085690.155702	7	0
SRR3085697.115822	1	7
SRR3085690.152043	1	399
SRR3085689.194224	2	0
SRR3085689.41727	1	14
SRR3085692.280391	1	0
SRR3085690.97500	1	5
SRR3085692.275493	1	5
SRR3085697.17344	1	3
SRR3085690.89965	1	687
SRR3085694.90518	4	97
SRR3085690.216807	1	23
SRR3085697.86549	1	21
SRR3085692.74681	1	438
SRR3085689.122790	1	1
SRR3085694.86400	1	0
SRR3085700.106017	1	39
SRR3085689.4848	1	0
SRR3085694.143820	1	30
SRR3085694.43086	1	3305
SRR3085694.86612	1	0
SRR3085689.236917	1	20
SRR3085692.179552	1	2
SRR3085698.160277	1	11
SRR3085698.174191	1	507
SRR3085689.35291	1	70
SRR3085689.51270	1	6
SRR3085692.8062	1	1
SRR3085689.199271	1	1
SRR3085700.97845	9	3
SRR3085691.11821	1	42
SRR3085689.143534	1	3
SRR3085689.88595	1	1
SRR3085693.18998	1	177
SRR3085694.82439	1	0
SRR3085689.118759	1	34
SRR3085696.93755	1	34
SRR3085689.227952	1	7
SRR3085689.210272	1	0
SRR3085697.124721	1	4613
SRR3085690.2002	1	201
SRR3085692.125919	1	2015
SRR3085693.2471	1	25
SRR3085698.160870	113	12
SRR3085692.20227	1	4
SRR3085695.54080	1	0
SRR3085689.100228	3	1
SRR3085689.185195	1	70
SRR3085689.29283	1	86
SRR3085694.21635	3	0
SRR3085693.58911	1	2788
SRR3085693.115743	1	244
SRR3085690.191588	1	84
SRR3085692.243185	1	47
SRR3085690.26891	1	36
SRR3085700.47045	1	49
SRR3085692.294795	1	1
SRR3085697.19628	1	16
SRR3085694.120571	1	56
SRR3085689.87732	1	17
SRR3085693.129874	1	1
SRR3085697.17346	1	27
SRR3085692.160190	1	4659
SRR3085688.15405	1	3
